Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
4	13	1205	2297	38.601	68.007	1668.0	53.881	0.7680784	0.0021085143	0.22723655	0.0025765547
4	9	1769	2383	15.0	23.022	233.5	54.462	0.97764117	0.0016240783	0.020625334	0.00010934066
4	37	635	1248	10.05	14.142	107.5	82.875	0.98734915	0.00044462184	0.012098431	0.00010790625
4	66	1622	336	25.02	108.074	1963.0	2.095	0.015321083	0.011060196	0.948837	0.024781752
4	55	1055	683	25.244	81.248	1528.0	7.595	0.105508335	0.011201636	0.8771102	0.006179872
4	4	4378	2626	6.727	22.411	105.0	39.806	0.90158856	0.001626149	0.09667817	0.000107150656
4	7	3028	2548	13.537	46.133	419.0	4.399	0.027556803	0.16421963	0.8068488	0.0013747904
4	1	5236	2929	24.515	88.074	1561.5	77.471	0.030225776	0.039041765	0.9254591	0.005273431
4	17	4792	1961	10.0	13.0	105.0	90.0	0.93080497	0.0003438893	0.068674594	0.00017646197
4	58	4365	626	22.561	36.878	542.0	11.31	0.9509385	0.0032230343	0.04558018	0.0002582696
4	53	4675	841	16.808	28.888	346.0	66.801	0.9915153	0.0011806242	0.006747774	0.0005562514
4	2	2868	2777	11.927	50.351	403.5	32.905	0.01608557	0.019337425	0.9616421	0.0029348808
