Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
4	23	2975	2379	17.0	18.0	263.0	90.0	0.99982697	0.00012993735	1.8526969e-06	4.1185907e-05
4	32	1390	1962	20.0	21.0	328.5	0.0	0.99993193	6.0363185e-05	1.1153672e-06	6.660852e-06
4	64	2085	882	11.0	12.0	101.5	90.0	0.99973327	4.470823e-05	0.00019978586	2.2232729e-05
4	29	4291	2042	14.23	37.316	363.5	18.435	0.44109297	0.058388196	0.4979799	0.0025389006
4	44	2030	1663	18.742	19.32	283.0	9.462	0.99997294	1.48388235e-05	8.274576e-07	1.1406372e-05
4	45	4316	1648	16.643	23.022	268.5	33.69	0.9748794	0.002241908	0.022729957	0.00014868933
4	33	1891	1961	13.757	41.584	441.5	18.435	0.063673384	0.9083942	0.0039019503	0.024030384
4	6	4471	2915	13.463	57.76	605.5	16.26	0.4646639	0.06038398	0.4634104	0.011541706
4	21	4218	2431	13.928	17.464	191.0	21.801	0.9974444	0.0024143427	5.6892477e-05	8.43889e-05
4	12	3390	2741	19.235	51.788	735.0	80.134	0.012907233	0.93105423	0.0042564003	0.05178208
